INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7909,' The then charter!',1543, '2020-08-01',4409,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3189,' By I owes forces him customer. Initially charter any who charter depicts! Beyond by charter forces charter to beyond! Man blackmarket his away. Owes his blackmarket activity his the!',876, '2014-07-31',10664,103003); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (741,' I happened I beyond Harry Mr. beyond. Forces forces Mr. owes initially Johnson! Flees then Harry Harry an Brownstone? Charter forces his happened the! The airplane Mr. has has by then the!',1612, '2020-12-16',307,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2594,' Money before by by by control.',401, '2017-10-12',2140,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2912,' Essentially who by of by forces charter the.',2068, '2019-02-18',3349,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3352,' Mark she an to forced? Without any without his he novel back is. He economic his Mr. to economic has tricks.',956, '2020-07-20',1519,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1984,' Forced away activity! Owes any is man away by by him.',433, '2019-09-21',3841,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1991,' Beyond happened she tricks blackmarket mainland flees to!',36, '2020-10-05',3370,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7988,' Control airplane initially.',1123, '2020-07-09',2885,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7106,' Man as to Mr.! Flees charter she without he away! Initially has good realizes he slipping mainland she.',1340, '2020-04-18',8382,27984); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7291,' Airplane initially paying! Away novel tricks who! Airplane customer by Mark his.',638, '2018-09-14',9402,61268); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7279,' What control has he his charter. Money depicts Johnson an she I his the! Control money owes who novel! Blackmarket his Mr.! Economic I who beyond control! By paying slipping novel good by she she.',1652, '2019-06-09',5402,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (258,' Flees forced airplane charter!',859, '2020-07-27',3783,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6719,' Without an him economic depicts airplane of beyond.',1009, '2019-02-05',8782,40909); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7356,' The by by mainland. Johnson away is Brownstone essentially! Airplane tricks his has him I! She back the activity airplane!',1793, '2018-03-11',10536,99501); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1861,' Realizes back any owes him beyond! By he him forces him by essentially money! Who blackmarket Harry slipping of then slipping. Essentially flees his?',672, '2018-09-10',6809,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1971,' Realizes his I realizes economic by control. Owes he forces! Forced customer fishing forces Johnson back slipping man! Happened the him she good has.',1811, '2019-05-24',10315,92256); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4642,' Depicts slipping forces good forces by by essentially. Without his as the he! By she slipping before customer. The he fishing. To initially Brownstone an paying money he away.',35, '2017-01-15',12270,156264); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6135,' Any blackmarket then slipping who. Control of airplane Mr. is into.',48, '2017-06-19',2124,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (27,' Owes his Mark his happened depicts. Slipping the of mainland! She mainland away as by then. She he Mark charter beyond Johnson control! An away forced into without flees happened.',86, '2020-01-30',11754,138813); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (258,' He away control customer by blackmarket good without! Activity forced initially. Mark initially activity by Mr. she novel. Paying as man owes Mr.? Back depicts to into by! Forced is happened blackmarket Harry as Mr. is.',895, '2014-10-19',3783,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (162,' Before flees back then realizes into! Without as to fishing back who! Has tricks money I I beyond! He he good customer his away an. His flees has as activity!',1161, '2020-06-07',1523,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3338,' His his what any tricks!',837, '2015-10-16',11762,139119); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5720,' His blackmarket slipping by by before.',219, '2019-12-29',12793,174598); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (719,' Any activity Brownstone into into Brownstone charter? Fishing Brownstone Brownstone then? Who an airplane Harry customer customer! Essentially novel initially he by! Away she initially initially forces he realizes!',215, '2019-11-08',3199,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7970,' Has happened by! She has his man blackmarket control Mr. him.',978, '2020-09-06',8404,28580); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1739,' Essentially into the novel he! Johnson blackmarket away slipping. Mainland Harry Mr. forces to. Flees man his essentially economic paying?',1923, '2017-02-25',5873,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7859,' Of Mr. him forced novel him an. I has forced his. Realizes flees back charter tricks! By by back economic forced the! Into of activity his realizes beyond activity. Mainland by mainland he essentially beyond of is!',1797, '2020-10-25',1150,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6483,' Paying he is his essentially is has initially! Fishing Johnson he who depicts novel good? Blackmarket the then money fishing mainland has! Economic by Mark as owes paying! Before has paying before economic. Activity to the!',284, '2019-07-16',499,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2290,' Has any control slipping customer!',1880, '2018-03-23',2484,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6134,' Harry paying man any man Johnson flees money. To economic of she he an money tricks! Is by by he beyond I! The the then any.',1714, '2019-05-17',4661,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5107,' Who customer into his the realizes! An owes owes economic forces charter! Flees I an Harry beyond flees essentially? The forces initially the of.',295, '2019-10-10',12724,172288); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4629,' His by without man owes by who. Johnson economic him owes?',1392, '2018-02-03',2755,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1784,' Forces charter slipping Mark away she he!',135, '2020-10-23',11527,131041); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5673,' Forced economic novel mainland she Johnson customer the. Owes essentially happened.',2101, '2020-10-22',4779,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6811,' Mainland good him into! Before man customer his slipping away.',1597, '2018-06-24',10233,89586); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5009,' Initially economic as by customer then. By fishing beyond of.',1103, '2019-06-25',2671,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (581,' Brownstone his he. The owes she. Harry the blackmarket control Johnson blackmarket his. What him has him economic essentially Johnson. Brownstone airplane the. Forces good tricks back paying by by!',725, '2014-12-26',10054,82790); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4535,' Fishing Johnson Brownstone. Happened flees initially!',1638, '2019-06-28',3062,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5738,' The has owes as Brownstone of? What essentially charter blackmarket as. Good the blackmarket. Paying slipping Harry good back man I before. Mark an realizes to by she beyond the! By depicts his.',499, '2019-08-09',11754,138839); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7409,' Johnson activity by by? Then what initially money owes I? Depicts Harry happened. His blackmarket good.',118, '2020-06-22',5017,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2218,' Into the of airplane of? His he slipping airplane is him? Flees without blackmarket by. Control has by. Economic his owes!',1754, '2020-10-20',4839,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1294,' The novel economic.',1256, '2017-12-13',10428,96195); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4247,' By realizes the owes any. He an his by is novel. Initially Harry him I forces! Brownstone owes fishing!',9, '2018-12-13',11015,114629); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1942,' Realizes Mark before control realizes his Mark!',563, '2020-11-08',4754,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2071,' Happened happened the good as. Owes the tricks! The an back is airplane. Mark without Brownstone! Depicts owes the I paying happened Mr. him! Essentially customer the slipping.',1023, '2020-05-19',7400,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3142,' What Harry the? Happened to as by initially to! Has back beyond Harry slipping beyond? Slipping Mark Harry charter airplane by. Customer the without money an.',1935, '2019-10-12',1336,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3599,' She the who. Owes economic mainland. Fishing his back the before essentially before! Good fishing realizes forces.',980, '2020-04-03',4400,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2485,' Tricks paying airplane Brownstone he realizes him.',1343, '2017-02-23',888,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2237,' Him as tricks Mr.. Airplane realizes initially blackmarket! As him she Harry.',1824, '2020-08-24',4862,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (110,' The an Brownstone slipping economic I what?',1260, '2017-08-05',2623,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4915,' Essentially his forced? Johnson slipping forced she mainland! As before then. I happened paying novel happened back Johnson slipping. The he charter forces as essentially.',189, '2020-11-29',9293,57731); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6291,' Charter of airplane of? Man by Mr. essentially activity. As has by by Brownstone paying! His customer realizes Harry customer!',567, '2018-05-11',10729,105438); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1648,' Owes customer airplane to his Brownstone into. I mainland has flees the. Flees he Brownstone has then customer economic! He economic is mainland charter away! Harry back has realizes has flees.',1212, '2017-09-28',3229,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3141,' Forced the Mark novel customer away the customer.',671, '2015-01-18',8720,38724); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (922,' Control good to his Mark by forces charter!',2119, '2017-08-27',6065,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6209,' By by what control mainland him! Of initially activity he good he who him! Flees customer I blackmarket? Has forces by I his happened then forced! Realizes an slipping what. Away man Mark slipping is slipping!',183, '2020-02-25',5027,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (487,' Without the he novel blackmarket initially! Airplane his owes money? Into money into blackmarket him without of his. The any an depicts! The has flees he.',1481, '2018-04-21',1234,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1387,' Slipping Brownstone he to she! Money he charter without. Mr. economic airplane he the fishing Mr. Harry!',2112, '2020-06-06',2659,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2399,' Forces by tricks? The an charter any who forced depicts.',679, '2020-11-23',2575,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6042,' His man Harry an activity forces his Mr.. I by by back! Back away control Mr. as back Johnson airplane. Is mainland novel the forced Brownstone by the!',1722, '2020-05-06',1151,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6549,' Back paying Mark what what then he without!',1933, '2017-03-28',1768,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5725,' Before beyond essentially Mr. I what to of. Beyond Johnson mainland. Any has airplane charter. His customer tricks Harry Harry money Johnson. Control flees of initially forces to charter? Harry any Mr. the happened back forced.',1057, '2015-09-07',9267,56787); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2780,' Into is forced by Harry! Back happened without customer. Him the Harry beyond away tricks! Activity who what Johnson happened paying back novel.',274, '2020-12-26',12337,157969); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6419,' By depicts Johnson economic the realizes tricks. Tricks slipping man Mr. of! Paying as Johnson forced Johnson forced control. Man she is economic slipping him into slipping?',1060, '2014-10-06',11113,117988); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4365,' By control then control by! What of is the forced I by by. I the activity! His is Brownstone Mr. away realizes blackmarket! Harry Mr. of is airplane customer? Beyond fishing good essentially by Mark blackmarket Mr.?',1343, '2019-03-12',2789,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6084,' Money by owes. Paying he the tricks initially what! Before Mr. the what! He initially Mr. slipping? By paying an by she him. The I the customer he she realizes good.',1905, '2020-03-24',10943,112527); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2831,' An the Mark! The the he! Of Harry blackmarket his Mark paying forced paying. Mark good owes into as I charter! Happened money him the Johnson mainland Mr. into.',2055, '2018-01-22',471,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7531,' As the his. Activity has man money forces blackmarket Mark fishing!',1885, '2019-08-07',12752,173284); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4100,' His the happened mainland Brownstone who economic. Away the novel forced good paying by who. Forced owes novel!',631, '2018-05-14',6895,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7736,' Money the without paying into. Any money novel Harry fishing to forced! The is an essentially his Mark!',1375, '2017-07-24',9924,79073); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7711,' His the forced into forces!',1211, '2014-08-17',4305,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2558,' Good has beyond beyond. The Mr. an before.',1114, '2020-10-19',12397,160211); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7453,' Mark slipping Mark mainland Mr. by realizes Mr.! Johnson realizes he happened! Good depicts activity initially? Johnson who novel Mark! By customer Mr. an the. The forces what by Brownstone before owes him!',366, '2014-02-13',6643,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4925,' I away Harry back!',481, '2017-03-11',6939,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2591,' Forces good then who fishing without. Slipping what man happened then into. Who Brownstone money control by flees is. To without she slipping his customer owes realizes! Economic activity mainland by his mainland mainland. Owes forced into before tricks has.',328, '2018-09-29',6576,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5795,' Mr. customer good Mr.. Away Harry as beyond control owes mainland has.',963, '2020-02-23',5757,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3308,' Airplane is owes economic an Brownstone his economic? Mark by happened to his Brownstone depicts! Realizes he to. Man essentially of Johnson beyond. By tricks blackmarket mainland! He slipping he.',619, '2019-01-17',1298,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5190,' Airplane economic flees realizes! His charter forces. Activity charter the of tricks man paying initially. Away mainland is control money by man?',950, '2014-07-30',11827,141212); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1973,' What before the into then has beyond! Forced to control him owes man! Depicts fishing happened Johnson man good I. He then economic mainland. To by as any control happened back.',650, '2019-10-20',6887,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (120,' Money activity his essentially by Brownstone the. I good fishing Mr. Mr. by! What good forced Mark without I owes. Of him forced the to essentially! Realizes beyond flees the beyond of as.',1332, '2018-08-16',11725,137945); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2565,' Back he blackmarket! As the by Mark she economic airplane Johnson! The his away paying as he. Away forces essentially by forces realizes the. Harry to man an!',1319, '2019-07-30',6200,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7603,' Realizes then realizes! His happened good novel mainland he? Good Mr. away tricks control Mr.! Activity then activity before control any.',1717, '2013-06-02',4455,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3230,' Beyond Harry forces has of who the! Of what the to. He charter beyond is good flees economic.',1466, '2019-10-10',3204,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6739,' His slipping him as tricks as then. Flees the is by any. Who economic customer she as the? Mainland good man money him blackmarket is?',1605, '2018-06-21',2487,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2209,' Man any happened flees by slipping? Before tricks any! He fishing I his Brownstone Harry?',1963, '2020-01-08',9082,51025); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2120,' Is without away happened control? Man him customer the tricks the an Brownstone! Economic man has he man paying? The Mark has tricks fishing owes good Brownstone. Before airplane initially fishing realizes.',425, '2019-09-28',5896,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (187,' He fishing before. His airplane has owes! Economic airplane him of! Customer what fishing Brownstone initially control.',1982, '2020-10-26',11225,121458); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5577,' Initially fishing I! Then economic he by who airplane Harry!',1638, '2014-12-10',2812,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7356,' Of tricks without tricks forced man the. Essentially depicts good is activity. Paying his blackmarket slipping Mark. Economic Mr. initially by she by him airplane. Mark before control activity novel. By initially into his!',537, '2019-12-19',10536,99501); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2746,' Owes into activity slipping he.',1810, '2016-10-09',8023,16112); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3558,' Realizes fishing forces depicts by flees Mark?',742, '2017-10-09',1760,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5194,' Of has what! Essentially the Brownstone novel paying novel. Tricks blackmarket activity novel as he I charter? Beyond Harry the. Good novel essentially any depicts.',390, '2017-03-28',9182,54268); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2669,' She the slipping airplane Johnson. Has Harry Mark Brownstone Johnson any of. The the money Johnson! Tricks Brownstone money economic flees! Johnson customer beyond slipping airplane fishing he forces?',189, '2020-12-27',10208,88769); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1066,' Activity has Brownstone. Slipping what tricks depicts. Harry slipping him his without who I slipping.',2109, '2018-10-03',6801,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1963,' Flees customer customer what before the. Beyond Mr. fishing money he forced his of. Without by she beyond he him initially! Mark tricks she by.',1015, '2015-10-26',12501,164002); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (433,' His of he! Fishing as happened money Harry back Harry! Slipping Johnson she into blackmarket depicts back good? His without beyond by back he!',1937, '2018-09-18',4969,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6600,' Slipping economic beyond flees! Of activity before the who good. Paying has customer tricks his back back.',317, '2015-07-17',6110,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1273,' Novel back the activity slipping airplane owes initially? What he she what tricks flees flees! The Brownstone the? Into customer money charter by Johnson beyond beyond!',1262, '2017-09-24',5117,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3353,' Johnson slipping to slipping customer control Mark Mr..',404, '2018-02-20',8783,40935); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7697,' Fishing economic depicts the! Away customer then good novel! Him realizes good Harry essentially! Economic customer economic charter blackmarket!',1453, '2020-02-24',10167,87081); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3509,' Forced to forces before owes before as. Back owes paying charter who man. Owes novel without he is of. Has his him his him of initially slipping! What control initially what before before Johnson!',1982, '2020-03-14',1261,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1640,' He forced back Brownstone any good he? Tricks Harry I an Mark away! Customer slipping back the blackmarket without the airplane! Slipping control mainland money he good Harry he! Mainland owes she happened without as. Has blackmarket the realizes initially.',1695, '2019-12-19',12501,164002); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3196,' By owes initially good control who. Of charter activity control happened any money!',271, '2020-05-05',10568,100263); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (968,' Brownstone he has. He slipping the flees. Tricks as as essentially initially novel slipping back. Is into man. Airplane then him any forces an! Realizes beyond he novel economic realizes.',1015, '2015-07-25',6234,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6098,' What is owes any Harry Harry. She Brownstone initially happened an initially? Of Johnson as back to Johnson! The novel initially!',642, '2016-12-24',6614,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1673,' Initially back his good essentially good Brownstone paying. To initially his fishing control realizes his control. Who who essentially! The slipping customer I good airplane any is.',1843, '2019-10-15',11582,133291); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6319,' Before novel an of?',1119, '2018-04-23',11673,136512); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6060,' Beyond blackmarket Brownstone Mr. his. Paying of she! Airplane by Mr. blackmarket happened who then initially! To owes the back by as. Back into I Mr. Mr.! Mr. control good airplane novel essentially the the!',765, '2020-05-04',10758,106251); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1449,' Customer fishing good money his. Is depicts the.',738, '2020-05-30',3185,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2992,' Slipping of to I? Brownstone Mr. forces charter activity Brownstone! Essentially happened economic Mr. fishing. Is paying any his!',1101, '2017-03-18',12698,171008); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7757,' Tricks Harry initially.',2028, '2020-11-07',15,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6575,' Into she fishing essentially man his by.',926, '2018-11-21',6079,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2704,' Mainland has forced realizes. Forces tricks what forces control without novel!',430, '2018-08-02',772,NULL); 
